Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.467467,6584166601.084993,3.7089,56.986517,59.225933
0.292715,5291707083.094719,0.916966,39.121755,49.945325
0.47746,2416727717.559844,3.2336,28.682024,59.383872
0.328633,3302131503.1635456,4.0421,31.442655,55.128237
0.703955,5003831757.497538,7.55249,45.923544,54.75311
0.296643,3096628195.4473386,9.69848,32.648564,57.114241
0.320717,6937382902.538419,4.0905,54.775805,55.053044
0.262806,2033495842.0106885,4.99449,15.54628,54.078767
0.46141,5027294342.606499,0.817811,44.290568,55.771104
0.77082,3843836868.95286,2.74081,35.622771,49.52277
0.91572,4459014223.560613,10.0796,34.194685,43.70114
0.536471,5572347231.655294,1.10208,51.072242,58.919339
0.791727,2384209635.832124,10.079,28.042673,49.298886
0.419817,3041308191.2783556,2.7067,30.88387,56.24794
0.8457,6693589283.131029,4.74772,44.984644,46.063467
0.793615,4671588677.490556,12.5171,40.042837,49.348765
0.615151,5868760711.776053,0.941231,52.228527,57.976011
0.700645,5955629626.901151,1.03876,48.427051,53.002307
0.825893,3187512314.058173,1.65058,29.84086,46.35597
0.728101,2949638704.7316685,0.993808,30.641023,51.328675
0.140786,3009538746.935848,1.24294,6.100855,44.938636
0.845218,2206854780.230258,0.822392,22.740147,45.029299
0.50913,5471676075.298109,6.93753,53.695112,61.717202
0.177471,3542276116.521699,1.51772,19.960269,47.142279
0.698507,4656096740.127438,1.14402,42.191539,53.218273
0.883814,6355049686.106558,4.90814,42.234258,44.434184
0.842048,3498937044.1279593,3.81207,31.764701,46.105109
0.261895,1173889908.8734279,4.17328,3.23222,53.485958
0.323629,1587051574.9786806,4.49821,10.622791,55.358729
0.898282,6922776199.980931,5.42337,43.675797,43.953598
0.390112,1458180542.2709503,3.40361,9.846261,55.731723
0.411163,3907553620.342136,1.28844,34.864209,54.135828
0.664931,6076170803.159037,11.7368,53.8663,57.915468
0.254933,6659764456.475784,0.905155,46.093841,48.235288
0.146539,2414711954.6174335,6.67109,15.218321,51.9655
0.250146,5498972306.656372,1.07522,39.345357,48.581656
0.162697,3558565080.84681,8.22627,31.054783,53.035095
0.545271,2528664427.903039,13.2836,36.093471,63.115917
0.465928,4134802479.9278893,14.8711,46.423457,61.944959
0.866713,3829768849.839808,8.82977,33.279256,45.457136
0.140385,3488778996.1528487,3.47711,22.970504,49.22917
0.891191,3361758130.139941,1.08243,28.708712,43.37925
0.952667,3771779743.372549,1.02497,28.427782,40.787781
0.54122,2763139883.4557543,1.56146,31.876465,59.57868
0.775869,5548777302.656511,3.49959,43.61182,49.414457
0.510644,3971740643.950795,1.06855,39.725449,58.317025
0.358481,1868183641.8097806,9.06148,22.483856,57.587468
0.424502,5077191879.043416,1.60179,44.383075,55.269254
0.986562,2266565156.082424,1.77712,20.55175,39.142221
0.343422,3998947089.656521,6.71454,39.151424,56.666947
0.268738,5072459608.35664,10.1885,45.834815,56.454982
0.259788,4885918983.75247,2.20711,38.600161,51.391584
0.312514,2619139285.2050085,1.60186,18.129943,52.198144
0.210879,3481128784.2063456,10.3094,33.370247,54.589039
0.726796,3477673268.3341155,3.86867,35.963865,52.637405
0.110543,6895787702.709928,0.916904,40.36507,41.070308
0.610936,4843326879.671322,0.974708,46.621546,58.188949
0.544212,5944741867.550773,1.52123,53.946894,59.566761
0.236413,4011930978.296669,12.356,38.590891,55.806535
0.693805,5697538662.070255,1.4179,47.844153,53.708572
0.993722,5157869689.360743,1.12123,31.758011,38.656182
0.799207,2031410771.124907,9.05483,25.396503,48.830097
0.98665,2240999241.6358414,1.3365,20.231165,39.033833
0.26497,6370770283.209599,10.7062,53.160093,56.465236
0.871101,1309689537.706315,9.21095,18.773541,45.290307
0.685277,1660741331.5224464,4.06309,23.777246,55.329771
0.530298,1550639641.5088162,12.2355,26.274175,62.948688
0.103714,4107724399.004611,2.81696,21.631036,46.711263
0.896683,6961713143.321727,14.6257,44.366927,44.503159
0.66242,5688827036.590936,0.940122,49.030466,55.273391
0.471297,3148393375.6527176,11.8705,39.134853,61.711465
0.915727,4493320626.552799,8.77677,34.218505,43.637152
0.14956,2835989308.501067,10.6832,25.469964,53.764184
0.332624,6473882906.02666,3.95268,52.200313,55.11995
0.555537,5065340204.428741,2.09527,49.673739,60.159526
0.613106,5383173453.213432,6.546,52.682424,60.635192
0.365693,6073271152.460335,4.23975,50.805529,55.761735
0.910845,4324585674.06064,2.24685,32.921641,43.164134
0.22122,1230386653.9559827,12.8289,8.94709,55.449266
0.8559,2017761734.521075,5.04053,23.380226,45.622537
0.14418,3609369310.1131406,3.66265,25.080212,49.584447
0.201269,2154276987.230174,2.67109,7.377409,50.203006
0.928873,3187519011.2858424,12.6487,28.383342,43.191061
0.6356,4622663962.371248,12.537,48.508029,60.126362
0.619518,5595263155.291668,3.05764,52.414067,59.323404
0.575971,1437107764.7684028,1.61262,17.422334,59.678233
0.846161,1072375401.0680027,1.55826,14.046782,45.374133
0.702255,1678844040.583693,3.7668,23.51606,54.180658
0.82634,4439614783.776256,3.18353,36.600029,46.758445
0.277935,6578190643.548747,11.2643,54.752339,57.061584
0.304711,5576741817.862384,1.04964,42.189864,50.735074
0.666124,6697712899.564724,3.58658,55.271476,56.522897
0.180088,6031173945.734704,7.21753,47.10686,52.583184
0.715446,1684995057.2244163,1.52976,21.29948,52.507162
0.740878,3949581187.1852536,11.5971,39.22446,52.644382
0.233507,5395660094.709577,0.834298,36.729533,46.93217
0.752668,4635565489.413231,6.65485,41.403425,51.379177
0.277027,1458442874.0568676,1.71774,2.377627,51.330637
0.35312,3785439730.407102,1.99165,33.243876,53.574637
0.518123,2558804529.1543427,6.45069,33.793878,61.725501
0.187889,3280215012.5051737,6.76066,28.153595,52.216894
0.632466,6595908080.828311,7.64183,57.998638,59.731408
0.137849,3401153573.585889,5.03865,24.75795,50.608422
0.742183,6027782214.654662,3.2936,47.505287,51.48112
0.862399,5561891065.465257,1.98032,39.604509,44.802866
0.421939,5209082355.225248,3.1837,47.056665,56.711537
0.595598,6788874944.749033,6.78083,60.438393,61.362734
0.146242,6528749399.241988,2.2767,45.10701,47.767048
0.956385,5516814694.039779,4.42008,35.50303,41.169733
0.851988,1930498119.6689954,4.54042,22.757407,45.741687
0.871609,4411488698.982939,5.67846,35.315129,45.002293
0.817831,6202405227.300232,9.09823,44.930334,47.875259
0.522917,1339403865.4062643,1.0025,7.695253,58.496469
0.662606,3473708674.3163652,9.92249,40.049093,57.904077
0.859957,3320352015.1298018,3.8222,30.363472,45.282362
0.823103,5061498511.560749,11.2455,40.322903,47.737122
0.880432,6693654632.92247,2.07854,43.055205,44.108666
0.84614,5920918932.496547,11.4278,42.7004,46.564927
0.433942,1316255214.6705635,1.84786,5.639104,56.065975
0.842813,4360818614.095266,1.39238,34.968256,45.456207
0.790992,3827471767.675118,1.17433,33.90952,47.778786
0.217682,2205286791.386671,6.97881,18.604572,53.486037
0.228457,4582117908.750261,2.75413,36.02639,50.798248
0.900374,3692155447.457997,14.3086,31.819834,44.361239
0.624498,2522196198.783906,8.22523,34.424828,60.313569
0.563329,6059216331.818707,8.92549,57.81872,62.39703
0.438648,6662776791.279155,2.30254,54.949134,56.796256
0.612455,4095620179.885515,13.5949,46.618083,61.619426
0.316721,1493726335.6302915,2.12367,3.982963,53.112517
0.764505,3945128538.908451,5.63916,37.268603,50.477457
0.258479,6884152510.756487,11.0373,55.580423,56.311128
0.449887,5380137702.653922,10.184,52.213396,60.505044
0.580732,1941605195.8551357,1.24308,23.560586,59.237492
0.671606,1271924286.252665,10.679,22.46758,57.316237
0.799846,6470001336.395045,1.07277,45.262566,47.292452
0.80087,2455046566.755599,1.04936,25.488692,47.229935
0.91076,4465002346.365302,5.92924,34.131964,43.635104
0.612792,6881132044.515617,10.3666,60.741325,61.2542
0.953811,3467216926.337926,12.4033,28.516731,41.743863
0.259468,4398542999.158218,8.64062,40.719535,55.614654
0.370981,4085118066.3712044,2.08221,36.301004,54.049909
0.430376,6445906973.312325,1.1013,51.655798,54.712081
0.470608,1242651546.4813466,2.75865,9.642814,58.768069
0.613203,3466151353.2574334,11.4974,42.325441,61.366533
0.4373,2720977451.8307934,4.51817,31.011862,58.201219
0.293111,6227120877.106911,3.60877,49.972826,54.147488
0.81377,4719220714.774876,1.40049,37.598404,46.828953
0.718823,1958658924.3610902,3.07486,25.295861,52.947968
0.136124,4475953451.156466,1.89491,28.263651,46.527757
0.223063,2779562358.2988615,4.03551,21.668997,51.874376
0.140066,3118289155.6331806,2.00532,11.328828,46.956005
0.884682,5163532551.933868,3.14481,37.507302,44.167218
0.781518,1420135836.1602483,11.7525,21.685946,49.992164
0.75307,6749162116.18699,14.6439,51.031588,51.992067
0.428158,1711391991.1337247,2.8027,16.167225,56.713362
0.640804,6710077598.929795,1.97406,56.289024,57.546288
0.92098,6951987417.623465,2.15186,42.563128,42.757863
0.637234,2854846367.2517805,14.1868,37.645289,60.15789
0.603229,1742325306.9097393,1.11749,21.134943,58.635886
0.143825,4905264333.235103,2.79107,34.916041,48.486388
0.818238,5974781754.410069,3.79498,43.369021,47.275945
0.789129,1441857900.5025444,1.90058,18.493928,48.227487
0.681527,3129441545.383965,0.838884,32.974199,53.917145
0.225628,4537291374.517286,3.2399,36.390568,51.237018
0.606473,5008754576.367268,1.15334,47.98349,58.578175
0.534047,4699963981.409445,4.17745,48.541955,61.167035
0.46429,5163130673.454006,2.70946,48.335582,58.437002
0.176852,4302424566.345369,8.32383,37.181856,53.183731
0.734553,1714050451.9275143,1.6376,21.521832,51.367181
0.246219,6247686747.251802,8.7803,51.226202,55.140287
0.451798,2870352562.6895766,1.12399,27.466771,55.92831
0.992179,2087753418.8776114,7.52577,20.3794,39.407777
0.706624,1387542318.1225655,14.1836,23.593546,55.180178
0.532722,2314464052.31166,4.52842,30.757804,61.289228
0.761195,3253725984.0260673,1.16626,31.723903,49.421964
0.834263,2730786546.6044607,5.6838,28.300996,46.731502
0.802707,1662589021.5185585,6.11445,22.103255,48.378772
0.980468,6218170846.939615,2.57872,36.342471,39.585396
0.334051,3666468544.1352897,0.953863,28.005098,51.142883
0.761237,6737720224.259355,10.0975,50.15791,51.151246
0.378466,2372076690.11925,4.72678,25.281019,56.265029
0.431885,3907427438.0579925,2.92392,38.670829,56.986421
0.974091,4576390094.017889,1.48168,30.787929,39.717124
0.253272,6599062106.9576025,5.28781,51.600893,53.864389
0.498091,3143043387.829117,6.88116,38.260706,61.495044
0.264969,6017998442.086791,3.43085,47.424138,53.006426
0.76135,5423113342.891727,1.74141,43.23968,49.735271
0.226055,3444302643.9418154,6.62931,31.177771,53.543592
0.304609,4456671033.285339,2.04991,36.895153,52.752683
0.185814,3318362327.667575,1.5905,17.750108,47.151077
0.456502,5340237165.44563,5.78921,50.919446,59.635828
0.77732,6559173244.186905,1.15885,46.784998,48.487393
0.629696,1714770214.43652,1.06931,20.983446,57.438324
0.761064,5721876405.818326,8.2183,45.8577,50.997886
0.957877,4343781798.928498,5.02537,31.300712,41.132361
0.819456,4492757980.64504,1.13335,36.168862,46.416725
0.220159,2377010977.7087703,14.0498,25.734207,55.699445
0.987988,1100357763.8158243,13.631,15.170402,39.816497
0.50994,3794106715.276828,1.01,38.200187,58.192745
0.845506,3317224059.147713,2.61783,30.433676,45.715221
0.657063,1489134013.773057,2.28239,20.75336,56.643696
0.957459,6648989535.881184,1.52143,39.188139,40.67369
0.158486,1059422692.7576258,2.70793,1.023243,48.877895
0.721904,1695851933.0672212,5.70015,24.194908,53.315073
0.36747,4563474343.03891,2.60826,40.365936,54.554572
0.442308,3730229641.5915804,12.9469,42.471142,60.671577
0.156752,6173630410.487806,3.67863,45.230114,49.992861
0.215929,6171758091.063684,5.16656,48.012678,52.495455
0.12846,6951757236.906421,3.20053,48.162832,48.44607
0.962453,6973416274.166461,3.89801,40.630528,40.759099
0.727212,2010553370.5545106,4.97218,26.383469,52.835148
0.94905,4682926454.211992,1.7415,32.478486,41.215159
0.300563,4847756163.399933,0.814016,35.957602,49.828349
0.504629,2696223178.9713607,2.10444,31.028255,59.432319
0.898663,1785499902.9345446,8.55908,21.532491,44.168785
0.466382,1086362041.5376558,2.63302,6.095493,58.47701
0.201491,4590624068.321701,1.41023,32.275508,48.006035
0.356669,5311106223.297071,2.13413,44.261044,53.824653
0.44217,6916337898.150242,2.4299,56.628655,57.094294
0.814215,1985686543.3262167,3.21874,23.431528,47.367259
0.90897,3150188528.9334335,3.65335,28.063294,43.460858
0.199226,5515341146.975693,2.20046,40.710763,49.406126
0.344055,4940520248.724085,14.9148,47.807937,58.737362
0.389957,3418819198.8728395,7.20233,36.596743,57.519671
0.875815,1563651429.3630881,2.39352,18.925729,44.361749
0.608788,3426735158.1271377,0.962992,37.186681,58.250775
0.672978,3645565835.4700255,8.171,40.324885,56.929066
0.337621,4015898273.9967766,8.04792,39.808047,57.092033
0.116123,2993330668.2027044,5.1645,15.350455,49.974258
0.829004,5496827846.667536,4.80874,41.249649,46.889778
0.864006,6159950275.8950205,1.15257,41.443047,44.429547
0.259478,6169228516.864918,1.20962,44.573042,49.423062
0.132638,6280759744.254702,1.348,40.264877,44.850897
0.373634,2571263773.124874,11.6004,31.189414,58.373381
0.967553,6060547330.921828,10.4927,36.991516,40.845305
0.59288,4090324105.9602814,2.14792,43.617375,59.822222
0.820532,6618012614.631731,11.773,46.539528,47.899476
0.304389,1813404533.6498904,8.84823,19.379981,56.990434
0.305741,5714036944.951993,5.79271,48.707838,55.803783
0.911252,6736241733.73122,9.96307,42.903726,43.867406
0.873377,4421889689.645807,11.705,35.795297,45.319652
0.564539,2937676971.6056237,1.42484,33.830053,59.550601
0.198407,2794920566.4769096,1.49885,10.660145,47.923553
0.115385,5128270565.029375,6.51127,39.278197,50.991077
0.556756,4208709420.1166983,14.6401,48.307954,63.210218
0.514712,4111451223.432969,1.56974,42.024279,59.126407
0.113382,1152168348.0083237,4.17773,1.196489,48.935287
0.105796,1233608164.298674,2.26433,0.652924,45.518364
0.207329,6683741420.218877,12.7228,53.419353,55.204475
0.778871,2667051170.7515116,1.52036,27.880978,48.607982
0.602951,4070324878.161747,3.77877,44.424383,60.322702
0.244886,2158230970.3654575,7.12557,19.40123,54.446643
0.825069,3525334676.218948,2.24038,31.955649,46.594273
0.963816,5831585392.354884,7.71544,36.269943,40.948708
0.16397,6931301500.719161,8.10113,52.697708,53.014478
0.495765,2491253718.812037,1.24834,26.418853,58.193731
0.283215,6965976242.677722,5.41804,54.918769,55.069191
0.297599,2378812182.7821417,3.63138,20.17375,54.282036
0.540525,3328992860.8765607,6.79936,40.655707,62.024643
0.368459,3364758787.7686872,2.16963,30.608158,54.100662
0.841587,2935495230.1687765,2.22808,28.338595,45.80048
0.156585,6298273065.323799,5.83401,47.817277,51.696133
0.128479,5884064874.399895,2.84973,41.060607,47.949771
0.493435,5787168455.8061075,0.987024,50.865789,57.655762
0.706338,1950956484.2244463,3.42323,25.689783,53.838077
0.840381,3938948777.1507354,3.76664,33.96233,46.17818
0.577107,2976297593.8028316,9.27409,38.937792,62.258592
0.191205,3647697909.514935,2.27897,25.004809,48.598756
0.293522,1257229853.9348965,14.9269,15.066952,58.270598
0.503427,2946161176.454352,2.53616,33.85029,59.753041
0.263447,2875061985.072852,3.37691,23.710032,52.894185
0.963045,1021703795.1225078,1.70791,12.942316,40.396028
0.500122,3410635961.4473195,2.00737,36.920267,59.231862
0.872434,6832323189.158269,0.843462,43.311425,43.922176
0.382487,3246797176.1764746,2.86757,31.355027,55.119234
0.402931,3360490108.27992,6.03203,35.951592,57.443614
0.303632,4111543716.4635577,14.0674,41.706458,58.275074
0.805682,5372419583.810879,1.64232,40.87642,47.321482
0.570788,5148605846.2392235,6.04677,52.077817,61.721539
0.306211,4431563319.890135,2.74432,37.901175,53.648148
0.371118,4350850046.170795,1.66654,37.515426,53.478391
0.167681,1245348621.6289594,1.06238,0.561338,45.674665
0.309969,5128256970.960029,2.12896,41.824422,52.98315
0.358629,6981819570.140589,2.44384,54.127779,54.219161
0.594861,5482783685.621784,5.45202,53.466703,61.080291
0.648346,6045801396.789683,1.96827,52.618598,57.055798
0.799698,6511612008.5693445,6.17804,46.711016,48.535336
0.749503,5173276540.335492,1.87318,42.783574,50.531446
0.299747,1648222983.4416957,0.868812,1.958729,50.007323
0.317223,4438002655.798067,4.75256,40.362869,55.424403
0.361095,2279148148.2203913,3.44684,21.561802,55.156561
0.940466,5476326262.974769,2.23058,35.959906,41.804218
0.131751,5650704272.035275,1.01404,34.022467,43.491361
0.314132,6247588250.340585,3.78036,50.685792,54.728052
0.530801,2536545704.6069546,1.48718,29.143304,59.348973
0.627524,3885920059.0441604,9.24989,44.135754,60.27996
0.359126,4471830249.496165,7.95588,43.275791,57.266194
0.876531,6726761082.4123955,1.12198,42.980207,43.923467
0.211275,5476645510.34656,1.86954,40.028428,49.050314
0.269983,2060756371.4536982,1.27907,4.753511,50.09245
0.219935,5285150963.442323,3.59149,41.631497,51.411027
0.548112,1580609985.6325176,7.14758,24.971921,62.121075
0.644966,3562493889.003718,5.61231,40.457137,58.523783
0.203224,4498782780.697155,8.75711,40.075468,54.042744
0.141277,2736287723.6805124,1.92323,6.557434,46.838134
0.676376,3994915953.5643163,2.94484,40.701155,55.594913
0.425307,3406890986.2544966,2.92176,34.668773,56.671946
0.401166,4327902289.993445,6.63625,42.951792,57.613341
0.795551,6581707481.87348,2.14016,46.401684,47.987829
0.170703,3341959011.673072,1.99393,19.496085,48.2772
0.890614,1223251236.1983926,1.707,15.502594,43.635046
0.110015,5073510896.973738,2.13245,31.137064,45.61216
0.16037,1066576262.6827635,7.13225,2.760655,52.485326
0.441691,6354368032.724968,2.93688,54.042273,57.482174
0.957065,3005475065.217798,1.48662,25.072455,40.687046
0.909518,3581504595.085764,1.83639,29.58187,43.109308
0.571996,3566699686.535574,10.8624,43.510533,62.58088
0.254025,6090210568.147452,1.29524,43.97593,49.391077
0.459676,1261878059.6928813,1.80785,6.01304,57.363888
0.814717,1866949879.784583,1.06908,20.955236,46.602043
0.122789,4528044562.985867,2.23211,28.216764,46.52333
0.558398,4250846555.617108,1.60369,43.972378,59.737389
0.515829,3129041546.3367095,1.89309,34.863163,59.492915
0.933955,5776693257.988983,2.48479,37.412943,42.201324
0.859522,3286901121.5102153,1.15599,29.191188,44.616261
0.782229,2920754957.277482,2.78406,30.077177,48.87793
0.403276,5777958445.832299,2.88402,49.260512,55.732725
0.263181,6363331139.364055,13.9832,53.875563,57.18899
