462639 100
0 0.001 10123 5 8
0 -4.33612110265e+01  1.98491405683e-01 -4.42091399662e-01  1.14437857146e+01
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
         2196.691   2.816578e-09 -5.793399e-11  2.062978e-11 -1.072107e-09
         2206.814   2.829569e-09 -5.820742e-11  2.073675e-11 -1.077051e-09
         2216.937   2.842538e-09 -5.848048e-11  2.084371e-11 -1.081987e-09
          2227.06   2.855525e-09 -5.875390e-11  2.095090e-11 -1.086930e-09
         2237.183   2.868503e-09 -5.902719e-11  2.105818e-11 -1.091869e-09
         2247.306   2.881481e-09 -5.930055e-11  2.116554e-11 -1.096809e-09
         2257.429   2.894466e-09 -5.957411e-11  2.127303e-11 -1.101751e-09
         2267.552   2.907435e-09 -5.984745e-11  2.138053e-11 -1.106687e-09
         2277.675   2.920425e-09 -6.012126e-11  2.148826e-11 -1.111630e-09
         2287.798   2.933390e-09 -6.039461e-11  2.159596e-11 -1.116566e-09
         2297.921   2.946384e-09 -6.066854e-11  2.170396e-11 -1.121510e-09
         2308.044   2.959349e-09 -6.094198e-11  2.181193e-11 -1.126446e-09
         2318.167   2.972343e-09 -6.121597e-11  2.192017e-11 -1.131390e-09
          2328.29   2.985313e-09 -6.148960e-11  2.202839e-11 -1.136327e-09
         2338.413   2.998298e-09 -6.176359e-11  2.213679e-11 -1.141269e-09
         2348.536   3.011274e-09 -6.203746e-11  2.224522e-11 -1.146208e-09
         2358.659   3.024251e-09 -6.231141e-11  2.235376e-11 -1.151146e-09
         2368.782   3.037235e-09 -6.258554e-11  2.246248e-11 -1.156088e-09
         2378.905   3.050204e-09 -6.285944e-11  2.257121e-11 -1.161024e-09
         2389.028   3.063197e-09 -6.313379e-11  2.268023e-11 -1.165969e-09
         2399.151   3.076163e-09 -6.340770e-11  2.278921e-11 -1.170904e-09
         2409.274   3.089158e-09 -6.368219e-11  2.289846e-11 -1.175849e-09
         2419.397   3.102123e-09 -6.395622e-11  2.300762e-11 -1.180785e-09
          2429.52   3.115114e-09 -6.423078e-11  2.311703e-11 -1.185728e-09
         2439.643   3.128082e-09 -6.450497e-11  2.322643e-11 -1.190664e-09
         2449.766   3.141066e-09 -6.477952e-11  2.333603e-11 -1.195605e-09
         2459.889   3.154043e-09 -6.505396e-11  2.344570e-11 -1.200544e-09
         2470.012   3.167021e-09 -6.532845e-11  2.355551e-11 -1.205484e-09
         2480.135   3.180007e-09 -6.560314e-11  2.366551e-11 -1.210426e-09
         2490.258   3.192978e-09 -6.587759e-11  2.377551e-11 -1.215363e-09
         2500.381   3.205970e-09 -6.615250e-11  2.388573e-11 -1.220307e-09
         2510.504   3.218934e-09 -6.642698e-11  2.399588e-11 -1.225242e-09
         2520.627   3.231927e-09 -6.670205e-11  2.410632e-11 -1.230185e-09
          2530.75   3.244891e-09 -6.697663e-11  2.421670e-11 -1.235120e-09
         2540.873   3.257882e-09 -6.725175e-11  2.432735e-11 -1.240064e-09
         2550.996   3.270853e-09 -6.752651e-11  2.443801e-11 -1.245001e-09
         2561.119   3.283838e-09 -6.780158e-11  2.454889e-11 -1.249943e-09
         2571.242   3.296817e-09 -6.807658e-11  2.465985e-11 -1.254882e-09
         2581.365   3.309793e-09 -6.835161e-11  2.477089e-11 -1.259821e-09
         2591.488   3.322779e-09 -6.862687e-11  2.488206e-11 -1.264763e-09
         2601.611   3.335747e-09 -6.890188e-11  2.499325e-11 -1.269699e-09
         2611.734   3.348737e-09 -6.917735e-11  2.510469e-11 -1.274642e-09
         2621.857   3.361702e-09 -6.945237e-11  2.521606e-11 -1.279577e-09
          2631.98   3.374696e-09 -6.972798e-11  2.532777e-11 -1.284521e-09
         2642.103   3.387663e-09 -7.000309e-11  2.543943e-11 -1.289457e-09
         2652.226   3.400655e-09 -7.027872e-11  2.555135e-11 -1.294401e-09
         2662.349   3.413625e-09 -7.055403e-11  2.566327e-11 -1.299338e-09
         2672.472   3.426609e-09 -7.082966e-11  2.577534e-11 -1.304279e-09
